timestamp,unix_ts,node_id,condition,temp,feels_like,humidity,pressure,wind_speed,visibility,battery_level,signal_strength,latency_ms,packet_loss_rate,seq_num
Thu May 14 16:04:41 2026,1778754881.82505,Delhi,Haze,39.05,39.21,24,997,1.03,5000,82.24,-55.9,577.31,3.42,118
Thu May 14 16:05:41 2026,1778754941.7683182,Delhi,Haze,39.05,39.21,24,997,1.03,5000,81.24,-53.44,640.94,3.33,121
Thu May 14 16:06:41 2026,1778755001.928753,Delhi,Haze,39.05,39.21,24,997,1.03,5000,80.14,-50.61,147.47,3.23,125
Thu May 14 16:08:42 2026,1778755122.7852323,Delhi,Haze,39.05,39.21,24,997,1.03,5000,78.44,-56.01,772.35,3.05,132
Thu May 14 16:09:42 2026,1778755182.5241566,Delhi,Haze,39.05,39.21,24,997,1.03,5000,77.44,-51.36,1164.17,2.99,135
Thu May 14 16:10:45 2026,1778755245.2966971,Delhi,Haze,39.05,39.21,24,996,1.03,5000,76.33,-55.2,793.85,2.9,139
Thu May 14 16:11:46 2026,1778755306.2952175,Delhi,Haze,39.05,39.21,24,996,1.03,5000,75.22,-52.3,686.65,2.82,143
Thu May 14 16:12:45 2026,1778755365.7927735,Delhi,Haze,39.05,39.21,24,996,1.03,5000,74.22,-61.39,536.77,2.76,146
Thu May 14 16:13:49 2026,1778755429.9358025,Delhi,Haze,39.05,39.21,24,996,1.03,5000,73.10,-52.03,376.81,2.68,150
Thu May 14 16:14:53 2026,1778755493.4358025,Delhi,Haze,38.89,38.51,26,995,0.81,4865,71.99,-58.93,739.3,2.61,154
Thu May 14 16:15:54 2026,1778755554.9558024,Delhi,Haze,39.0,39.66,27,995,0.81,4684,70.88,-51.71,510.3,2.55,158
Thu May 14 16:16:54 2026,1778755614.3158023,Delhi,Haze,39.14,40.15,29,995,0.72,4623,69.78,-55.97,322.81,2.48,162
Thu May 14 16:17:55 2026,1778755675.9758024,Delhi,Haze,38.91,38.57,29,995,0.44,4569,68.67,-51.1,692.53,2.42,166
Thu May 14 16:18:58 2026,1778755738.1158023,Delhi,Haze,39.01,39.16,30,995,0.57,4714,67.56,-49.96,416.2,2.37,170
Thu May 14 16:19:59 2026,1778755799.6258025,Delhi,Haze,39.01,39.95,31,995,0.43,4554,66.45,-60.09,347.17,2.31,174
Thu May 14 16:21:01 2026,1778755861.0658026,Delhi,Haze,39.07,40.33,30,996,0.46,4509,65.35,-51.35,275.64,2.26,178
Thu May 14 16:22:03 2026,1778755923.735803,Delhi,Haze,39.35,39.2,31,995,0.41,4316,64.23,-57.69,190.33,2.21,182
Thu May 14 16:23:04 2026,1778755984.2758026,Delhi,Haze,39.38,39.25,30,995,0.42,4138,63.13,-52.08,80.67,2.7,186
Thu May 14 16:24:03 2026,1778756043.8558023,Delhi,Haze,39.29,40.36,30,996,0.3,4107,62.03,-53.33,466.56,2.65,190
Thu May 14 16:25:05 2026,1778756105.1158023,Delhi,Haze,39.1,40.32,29,996,0.57,4055,60.93,-53.22,448.11,2.59,194
Thu May 14 16:26:08 2026,1778756168.5658026,Delhi,Haze,39.26,40.75,27,996,0.78,4133,59.81,-56.65,1081.02,2.54,198
Thu May 14 16:27:13 2026,1778756233.1658025,Delhi,Haze,39.34,40.64,29,995,0.74,4292,58.69,-55.12,384.3,2.49,202
Thu May 14 16:28:15 2026,1778756295.6058023,Delhi,Haze,39.05,39.82,28,995,0.84,4105,57.58,-54.63,485.62,2.44,206
Thu May 14 16:29:15 2026,1778756355.5658026,Delhi,Haze,38.9,40.26,28,996,1.03,3954,56.48,-58.1,456.73,2.39,210
Thu May 14 16:30:14 2026,1778756414.9358025,Delhi,Haze,38.73,38.66,27,997,1.1,3861,55.38,-52.83,330.66,2.35,214
Thu May 14 16:31:15 2026,1778756475.6358025,Delhi,Haze,38.77,39.78,25,996,1.14,3690,54.27,-52.61,280.45,2.3,218
Thu May 14 16:32:19 2026,1778756539.6958025,Delhi,Haze,38.72,40.12,27,995,0.96,3706,53.15,-52.56,474.69,2.26,222
Thu May 14 16:33:22 2026,1778756602.3358026,Delhi,Haze,38.69,38.5,27,995,0.97,3720,52.04,-51.24,636.02,2.22,226
Thu May 14 16:34:25 2026,1778756665.8558023,Delhi,Haze,38.86,38.47,26,995,0.72,3625,50.92,-55.62,330.87,2.18,230
Thu May 14 16:35:24 2026,1778756724.8158026,Delhi,Haze,38.92,40.27,25,995,0.71,3721,49.83,-60.55,540.43,2.15,234
Thu May 14 16:36:26 2026,1778756786.0658026,Delhi,Haze,38.8,38.85,24,995,0.95,3877,48.72,-57.31,444.55,2.11,238
Thu May 14 16:37:26 2026,1778756846.0658026,Delhi,Haze,38.93,40.0,26,995,0.96,3814,47.62,-52.14,646.24,2.07,242
Thu May 14 16:38:30 2026,1778756910.4358025,Delhi,Haze,38.97,39.24,28,995,0.93,3909,46.50,-55.18,627.33,2.04,246
Thu May 14 16:39:29 2026,1778756969.3758025,Delhi,Haze,38.88,39.34,30,995,0.89,3970,45.41,-55.04,413.69,2.01,250
Thu May 14 16:40:29 2026,1778757029.6258025,Delhi,Haze,38.68,39.66,30,996,0.85,3941,44.30,-51.3,140.38,1.98,254
Thu May 14 16:41:34 2026,1778757094.6058023,Delhi,Haze,38.71,40.19,29,996,0.95,3849,43.18,-55.14,410.95,1.95,258
Thu May 14 16:42:33 2026,1778757153.9058025,Delhi,Haze,38.71,38.88,29,996,0.81,3828,42.08,-50.93,723.99,1.92,262
Thu May 14 16:43:34 2026,1778757214.5058024,Delhi,Haze,38.83,39.8,31,997,0.84,3860,40.98,-57.06,769.07,1.89,266
Thu May 14 16:44:35 2026,1778757275.2258024,Delhi,Haze,38.7,38.45,32,996,0.93,3899,39.88,-56.07,598.97,2.23,270
Thu May 14 16:45:37 2026,1778757337.5958023,Delhi,Haze,38.74,40.16,31,995,0.97,3765,38.77,-56.09,230.66,2.2,274
Thu May 14 16:46:39 2026,1778757399.6958022,Delhi,Haze,38.61,39.81,29,995,1.24,3612,37.65,-54.5,395.72,2.17,278
Thu May 14 16:47:40 2026,1778757460.6758022,Delhi,Haze,38.87,39.11,31,995,1.28,3662,36.55,-58.25,475.55,2.14,282
Thu May 14 16:48:41 2026,1778757521.035802,Delhi,Haze,38.64,40.07,29,996,1.33,3625,35.45,-57.89,542.77,2.11,286
Thu May 14 16:49:42 2026,1778757582.335802,Delhi,Haze,38.65,39.94,29,995,1.13,3488,34.34,-62.16,169.36,2.08,290
Thu May 14 16:50:42 2026,1778757642.585802,Delhi,Haze,38.56,39.65,31,995,1.12,3601,33.24,-53.1,557.24,2.39,294
Thu May 14 16:51:42 2026,1778757702.835802,Delhi,Haze,38.46,39.27,32,995,1.31,3640,32.14,-56.75,52.14,2.36,298
Thu May 14 16:52:46 2026,1778757766.075802,Delhi,Haze,38.39,38.78,30,995,1.34,3833,31.02,-56.18,389.85,2.33,302
Thu May 14 16:53:48 2026,1778757828.2058022,Delhi,Haze,38.1,39.29,28,996,1.29,3860,29.91,-56.21,539.93,2.3,306
Thu May 14 16:54:51 2026,1778757891.775802,Delhi,Haze,38.31,38.55,29,995,1.57,3981,28.79,-53.12,508.19,2.27,310
Thu May 14 16:55:55 2026,1778757955.2458022,Delhi,Haze,38.04,39.04,30,995,1.58,3908,27.68,-58.56,223.59,2.24,314
Thu May 14 16:56:57 2026,1778758017.1358025,Delhi,Haze,38.17,39.11,28,996,1.47,4076,26.57,-54.31,553.96,2.52,318
Thu May 14 16:58:01 2026,1778758081.8758025,Delhi,Haze,38.0,38.32,30,997,1.67,4193,25.44,-52.57,403.11,2.49,322
Thu May 14 16:59:01 2026,1778758141.8458023,Delhi,Haze,37.92,38.75,30,996,1.82,4200,24.34,-50.87,593.43,2.46,326
Thu May 14 17:00:00 2026,1778758200.7858024,Delhi,Haze,37.76,38.13,32,995,1.72,4175,23.25,-50.87,702.41,2.43,330
Thu May 14 17:00:59 2026,1778758259.0058024,Delhi,Haze,37.85,38.75,33,996,1.97,4324,22.16,-56.39,221.91,2.7,334
Thu May 14 17:01:57 2026,1778758317.4058025,Delhi,Haze,37.84,37.95,33,996,2.15,4257,21.07,-50.04,76.39,2.67,338
Thu May 14 17:02:58 2026,1778758378.9158025,Delhi,Haze,37.6,38.64,31,996,2.2,4343,19.96,-53.06,72.62,2.64,342
Thu May 14 17:04:00 2026,1778758440.2158024,Delhi,Haze,37.53,37.25,33,995,1.9,4358,18.85,-54.59,60.47,2.61,346
Thu May 14 17:05:01 2026,1778758501.4758024,Delhi,Haze,37.66,37.97,31,996,1.63,4294,17.75,-54.08,727.18,2.58,350
Thu May 14 17:06:00 2026,1778758560.4758024,Delhi,Haze,37.4,37.45,32,997,1.78,4476,16.65,-57.54,645.58,2.55,354
Thu May 14 17:07:02 2026,1778758622.9858024,Delhi,Haze,37.19,38.16,31,997,1.52,4644,15.54,-55.47,1134.55,2.52,358
Thu May 14 17:08:07 2026,1778758687.9758024,Delhi,Haze,36.94,37.79,31,996,1.62,4467,14.41,-58.33,194.8,2.49,362
Thu May 14 17:09:09 2026,1778758749.9758024,Delhi,Haze,37.16,37.55,29,995,1.49,4316,13.30,-56.55,1460.59,2.47,366
Thu May 14 17:10:14 2026,1778758814.1858025,Delhi,Haze,37.31,37.77,29,996,1.77,4356,12.18,-56.11,379.43,2.44,370
Thu May 14 17:11:14 2026,1778758874.5158024,Delhi,Haze,37.37,37.18,27,996,1.54,4264,11.08,-58.67,120.15,2.41,374
Thu May 14 17:12:13 2026,1778758933.7458024,Delhi,Haze,37.17,38.05,29,997,1.8,4084,9.98,-52.1,496.59,2.39,378
Thu May 14 17:13:12 2026,1778758992.9258025,Delhi,Haze,36.92,38.11,30,997,2.0,3920,8.89,-56.66,737.81,2.36,382
Thu May 14 17:14:11 2026,1778759051.9558024,Delhi,Clear,36.86,37.0,29,996,2.18,4013,7.79,-55.52,611.35,2.34,386
Thu May 14 17:15:10 2026,1778759110.3858025,Delhi,Clear,36.9,37.56,28,995,2.2,4119,6.70,-53.82,1470.01,2.31,390
Thu May 14 17:16:11 2026,1778759171.5758026,Delhi,Clear,37.12,37.89,28,995,2.34,4248,5.60,-47.53,600.07,2.29,394
Thu May 14 17:17:15 2026,1778759235.4958026,Delhi,Clear,37.12,38.16,30,996,2.12,4197,4.48,-53.66,794.33,2.27,398
Thu May 14 17:18:17 2026,1778759297.8258026,Delhi,Clear,37.42,37.46,31,996,2.34,4252,3.36,-59.43,731.05,2.24,402
Thu May 14 17:19:19 2026,1778759359.0958023,Delhi,Clear,37.51,37.96,29,995,2.39,4303,2.26,-51.46,1257.86,2.22,406
Thu May 14 17:20:20 2026,1778759420.225803,Delhi,Clear,37.24,38.47,31,995,2.25,4192,1.15,-50.67,498.98,2.44,410
Thu May 14 17:21:19 2026,1778759479.1758027,Delhi,Clear,37.04,37.13,33,995,2.26,4382,0.06,-55.94,792.4,2.42,414
Thu May 14 17:22:19 2026,1778759539.3158028,Delhi,Clear,37.2,37.3,35,996,2.39,4362,100.00,-55.54,292.5,2.4,418
Thu May 14 17:23:21 2026,1778759601.225803,Delhi,Clear,37.45,38.29,35,995,2.65,4387,98.89,-58.01,461.22,2.38,422
Thu May 14 17:24:24 2026,1778759664.0658028,Delhi,Clear,37.72,38.24,33,996,2.78,4225,97.78,-56.06,795.79,2.35,426
Thu May 14 17:25:27 2026,1778759727.2958028,Delhi,Clear,37.42,38.55,32,997,2.9,4398,96.66,-58.49,464.94,2.33,430
Thu May 14 17:26:27 2026,1778759787.2458029,Delhi,Clear,37.25,36.76,30,996,2.99,4461,95.56,-57.28,534.44,2.31,434
Thu May 14 17:27:28 2026,1778759848.5358028,Delhi,Clear,37.3,38.34,29,995,2.71,4338,94.45,-45.9,178.86,2.29,438
Thu May 14 17:28:33 2026,1778759913.1058028,Delhi,Clear,37.35,37.0,29,995,2.59,4412,93.33,-56.62,684.53,2.27,442
Thu May 14 17:29:32 2026,1778759972.6358027,Delhi,Clear,37.4,37.54,28,995,2.76,4508,92.23,-57.05,712.19,2.25,446
Thu May 14 17:30:35 2026,1778760035.1158028,Delhi,Clear,37.27,38.0,30,996,2.66,4506,91.12,-49.27,647.62,2.45,450
Sat Jun  6 22:14:17 2026,1780764257.9636345,Delhi,Clouds,36.7,35.79,24,1001,4.07,10000,100.00,-64.19,596.72,0.0,2
Sat Jun  6 22:16:37 2026,1780764397.0870898,Delhi,Clouds,36.7,35.79,24,1001,4.07,10000,98.80,-62.13,49.03,0.0,2
Sat Jun  6 22:17:29 2026,1780764449.558087,Delhi,Clouds,36.7,35.79,24,1001,4.07,10000,98.04,-60.26,78.52,0.0,2
Mon Jun  8 23:15:48 2026,1780940748.3713083,Delhi,Clouds,40.33,37.51,11,997,2.47,10000,99.4,-61.29,942.76,0.0,2
Mon Jun  8 23:16:50 2026,1780940810.2266142,Delhi,Clouds,40.33,37.51,11,997,2.47,10000,99.4,-60.46,1138.71,0.0,2
Mon Jun  8 23:17:49 2026,1780940869.983599,Delhi,Clear,40.33,37.51,11,997,1.89,10000,98.1,-57.53,1084.31,0.0,5
Mon Jun  8 23:18:51 2026,1780940931.9196644,Delhi,Clear,40.33,37.51,11,997,1.89,10000,96.69,-61.05,35.34,0.0,9
Mon Jun  8 23:19:51 2026,1780940991.5804648,Delhi,Clear,40.33,37.51,11,997,1.89,10000,95.29,-63.39,813.32,0.0,13
Mon Jun  8 23:29:57 2026,1780941597.1343665,Delhi,Clear,40.33,37.51,11,997,1.89,10000,99.4,-55.77,50.5,0.0,2
Mon Jun  8 23:30:57 2026,1780941657.303389,Delhi,Clear,40.33,37.51,11,997,1.89,10000,97.99,-60.22,413.94,0.0,6
Mon Jun  8 23:31:57 2026,1780941717.8746316,Delhi,Clear,40.33,37.51,11,997,1.89,10000,96.69,-61.3,502.11,0.0,9
Fri Jun 12 21:30:11 2026,1781280011.823317,Delhi,Clear,36.75,37.63,31,1002,3.13,10000,99.4,-57.51,55.66,0.0,2
Fri Jun 12 21:31:13 2026,1781280073.4766772,Delhi,Clear,36.75,37.63,31,1002,3.13,10000,97.99,-61.04,9.24,0.0,6
Fri Jun 12 21:32:13 2026,1781280133.032812,Delhi,Clear,36.75,37.63,31,1002,3.13,10000,96.69,-61.62,675.37,0.0,9
Sat Jun 13 23:39:23 2026,1781374163.5942273,Delhi,Clear,34.04,34.76,37,1002,1.55,10000,99.4,-57.66,807.72,0.0,2
Sat Jun 13 23:40:24 2026,1781374224.879328,Delhi,Clear,34.04,34.76,37,1002,1.55,10000,98.09,-63.27,1327.07,0.0,5
Sat Jun 13 23:41:26 2026,1781374286.4677124,Delhi,Clear,34.04,34.76,37,1002,1.55,10000,96.69,-54.56,1024.4,0.0,9
Sat Jun 13 23:42:24 2026,1781374344.7398562,Delhi,Clear,34.04,34.76,37,1002,1.55,10000,95.28,-58.33,137.46,0.0,13
Sat Jun 13 23:43:25 2026,1781374405.5641983,Delhi,Clear,34.04,34.76,37,1002,1.55,10000,93.88,-59.74,802.05,0.0,17
Sat Jun 27 23:18:05 2026,1782582485.0,Delhi,Clear,24,25,40,1013.27,3.2,10000,98.72,-59.42,1005,0.0,4
Sat Jun 27 23:28:18 2026,1782583098.01213,Delhi,Clear,32.5,33.5,45.0,1012.0,3.2,10000,4.5,-60.0,100.0,55.56,10
Sat Jun 27 23:28:20 2026,1782583100.0138867,Delhi,Clear,32.5,33.5,45.0,1012.0,3.2,10000,98.0,-60.0,1650.0,50.0,11
Sat Jun 27 23:28:22 2026,1782583102.0151227,Delhi,Clear,32.5,33.5,45.0,1012.0,3.2,10000,98.0,-60.0,100.0,57.14,15
Sat Jun 27 23:28:24 2026,1782583104.0170565,Delhi,Clear,32.5,33.5,45.0,1012.0,3.2,10000,95.0,-60.0,100.0,53.33,16
