timestamp,unix_ts,node_id,condition,temp,feels_like,humidity,pressure,wind_speed,visibility,battery_level,signal_strength,latency_ms,packet_loss_rate,seq_num
Thu May 14 15:18:28 2026,1778752108.338581,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,97.15,-64.18,507.86,4.42,182
Thu May 14 15:19:21 2026,1778752161.0997825,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,96.18,-57.01,368.95,4.35,185
Thu May 14 15:20:20 2026,1778752220.7405136,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,95.18,-59.2,761.55,4.28,188
Thu May 14 15:21:18 2026,1778752278.8500557,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,94.19,-59.45,330.67,4.21,191
Thu May 14 15:22:19 2026,1778752339.520193,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,93.09,-58.99,197.45,4.12,195
Thu May 14 15:23:20 2026,1778752400.0398135,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,91.99,-65.62,559.81,4.04,199
Thu May 14 15:24:20 2026,1778752460.1597824,Bangalore,Clouds,33.5,33.51,35,1002,11.62,8000,90.89,-57.16,271.63,3.96,203
Thu May 14 15:25:22 2026,1778752522.2176385,Bangalore,Clouds,33.33,33.27,35,1003,11.62,8000,89.78,-62.88,387.9,4.37,207
Thu May 14 15:26:27 2026,1778752587.5408394,Bangalore,Clouds,33.33,33.27,35,1003,11.62,8000,88.65,-61.65,764.35,4.29,211
Thu May 14 15:27:21 2026,1778752641.2558372,Bangalore,Clouds,33.33,33.27,35,1003,11.62,8000,87.68,-58.65,277.01,4.23,214
Thu May 14 15:28:22 2026,1778752702.4997303,Bangalore,Clouds,33.33,33.27,35,1003,11.62,8000,86.57,-65.02,401.49,4.15,218
Thu May 14 15:29:22 2026,1778752762.2232206,Bangalore,Clouds,33.33,33.27,35,1003,11.62,8000,85.58,-62.47,757.45,4.09,221
Thu May 14 15:47:32 2026,1778753852.832941,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,100.00,-59.26,767.73,1.82,56
Thu May 14 15:48:32 2026,1778753912.6186788,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,99.00,-67.32,629.18,1.72,59
Thu May 14 15:49:35 2026,1778753975.3775237,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,97.89,-60.08,737.09,1.61,63
Thu May 14 15:50:36 2026,1778754036.197061,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,96.78,-62.48,493.53,1.52,67
Thu May 14 15:51:34 2026,1778754094.8599849,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,95.79,-57.94,598.12,1.45,70
Thu May 14 15:52:35 2026,1778754155.5183394,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,94.69,-58.99,413.84,2.74,74
Thu May 14 15:53:36 2026,1778754216.3050456,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,93.58,-60.52,112.71,2.6,78
Thu May 14 15:54:37 2026,1778754277.309198,Bangalore,Clouds,33.46,33.26,34,1004,11.62,8000,92.48,-61.47,246.03,2.47,82
Thu May 14 15:55:38 2026,1778754338.7691717,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,91.37,-61.04,496.19,2.35,86
Thu May 14 15:56:39 2026,1778754399.227909,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,90.27,-61.31,314.77,2.25,90
Thu May 14 15:57:39 2026,1778754459.293063,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,89.17,-60.63,595.56,3.23,94
Thu May 14 15:58:39 2026,1778754519.1014128,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,88.17,-63.71,621.96,3.12,97
Thu May 14 15:59:38 2026,1778754578.9692068,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,87.17,-60.87,773.85,3.03,100
Thu May 14 16:00:39 2026,1778754639.3160648,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,86.07,-58.26,181.45,2.91,104
Thu May 14 16:01:38 2026,1778754698.9401307,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,85.07,-57.97,427.99,2.83,107
Thu May 14 16:02:39 2026,1778754759.6650486,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,83.97,-59.23,1006.64,2.73,111
Thu May 14 16:03:40 2026,1778754820.2735972,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,82.86,-59.62,235.23,2.63,115
Thu May 14 16:04:41 2026,1778754881.8949912,Bangalore,Clouds,33.5,33.32,34,1004,12.07,8000,81.75,-63.08,392.89,2.54,119
Thu May 14 16:05:44 2026,1778754944.3954256,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,80.64,-56.17,423.99,2.46,123
Thu May 14 16:06:45 2026,1778755005.625732,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,79.54,-58.26,343.79,2.38,127
Thu May 14 16:08:43 2026,1778755123.5681255,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,77.95,-58.28,435.71,2.27,133
Thu May 14 16:09:45 2026,1778755185.450994,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,76.84,-55.44,492.12,2.21,137
Thu May 14 16:10:47 2026,1778755247.0962193,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,75.73,-63.66,158.57,2.14,141
Thu May 14 16:11:47 2026,1778755307.2091246,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,74.63,-58.2,147.82,2.08,145
Thu May 14 16:12:47 2026,1778755367.8961124,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,73.52,-63.23,649.57,2.03,149
Thu May 14 16:13:47 2026,1778755427.589437,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,72.53,-58.89,1438.24,1.99,152
Thu May 14 16:14:47 2026,1778755487.96669,Bangalore,Clouds,33.32,33.25,35,1003,12.52,8000,71.42,-62.94,391.36,1.94,156
Thu May 14 16:15:48 2026,1778755548.43669,Bangalore,Clouds,33.31,33.52,33,1003,12.34,7901,70.32,-56.21,677.28,1.89,160
Thu May 14 16:16:47 2026,1778755607.0766902,Bangalore,Clouds,33.44,33.74,34,1002,12.34,7772,69.23,-61.95,429.97,1.84,164
Thu May 14 16:17:45 2026,1778755665.2266903,Bangalore,Clouds,33.58,33.18,35,1001,12.64,7937,68.14,-66.43,637.01,1.8,168
Thu May 14 16:18:48 2026,1778755728.6566904,Bangalore,Clouds,33.64,34.24,33,1001,12.79,7888,67.02,-55.55,203.91,1.75,172
Thu May 14 16:19:50 2026,1778755790.8966904,Bangalore,Clouds,33.56,33.42,34,1001,12.8,7839,65.91,-61.64,199.23,2.29,176
Thu May 14 16:20:49 2026,1778755849.2966905,Bangalore,Clouds,33.51,34.89,32,1002,12.59,7664,64.82,-58.74,657.02,2.23,180
Thu May 14 16:21:50 2026,1778755910.8766904,Bangalore,Clouds,33.73,33.54,33,1002,12.61,7621,63.71,-63.93,580.67,2.19,184
Thu May 14 16:22:51 2026,1778755971.2066903,Bangalore,Clouds,33.59,33.33,35,1003,12.51,7508,62.61,-60.18,523.71,2.14,188
Thu May 14 16:23:52 2026,1778756032.4566903,Bangalore,Clouds,33.89,34.54,36,1002,12.42,7472,61.50,-64.46,291.24,2.62,192
Thu May 14 16:24:51 2026,1778756091.2566905,Bangalore,Drizzle,33.59,34.9,35,1001,12.64,7553,60.41,-55.07,401.34,2.56,196
Thu May 14 16:25:49 2026,1778756149.9566903,Bangalore,Drizzle,33.83,34.12,36,1000,12.79,7633,59.31,-61.18,365.1,2.51,200
Thu May 14 16:26:51 2026,1778756211.1266904,Bangalore,Drizzle,33.7,34.49,36,1000,13.07,7684,58.21,-57.01,450.59,2.46,204
Thu May 14 16:27:52 2026,1778756272.9866903,Bangalore,Drizzle,33.68,34.3,34,1001,12.93,7627,57.10,-54.66,167.55,2.42,208
Thu May 14 16:28:55 2026,1778756335.1266904,Bangalore,Haze,33.41,34.38,34,1000,13.16,7737,55.99,-62.4,401.76,2.37,212
Thu May 14 16:29:59 2026,1778756399.9966905,Bangalore,Haze,33.65,33.73,35,999,13.35,7727,54.86,-57.31,639.5,2.33,216
Thu May 14 16:31:00 2026,1778756460.5666902,Bangalore,Haze,33.92,34.64,36,999,13.57,7881,53.76,-56.11,140.81,2.28,220
Thu May 14 16:32:05 2026,1778756525.4866903,Bangalore,Haze,33.86,34.57,34,998,13.71,7935,52.64,-64.11,579.13,2.24,224
Thu May 14 16:33:04 2026,1778756584.7466905,Bangalore,Haze,34.0,35.05,32,997,13.47,7852,51.54,-55.92,274.21,2.2,228
Thu May 14 16:34:05 2026,1778756645.6566904,Bangalore,Clear,34.1,33.9,30,997,13.26,8042,50.44,-63.95,107.45,2.16,232
Thu May 14 16:35:06 2026,1778756706.9266903,Bangalore,Clear,34.1,34.68,31,997,13.55,8213,49.33,-61.93,56.38,2.55,236
Thu May 14 16:36:06 2026,1778756766.6666903,Bangalore,Clear,33.85,35.25,29,997,13.34,8294,48.23,-57.19,446.26,2.51,240
Thu May 14 16:37:05 2026,1778756825.9366903,Bangalore,Clear,33.9,34.89,29,996,13.38,8239,47.13,-63.34,397.66,2.47,244
Thu May 14 16:38:09 2026,1778756889.0566902,Bangalore,Clear,34.1,34.5,31,995,13.32,8059,46.02,-61.95,312.22,2.43,248
Thu May 14 16:39:09 2026,1778756949.0566902,Bangalore,Clear,33.93,34.01,33,995,13.42,7929,44.92,-60.27,545.01,2.39,252
Thu May 14 16:40:12 2026,1778757012.9766903,Bangalore,Clear,33.69,34.63,34,996,13.29,8005,43.80,-63.13,657.03,2.75,256
Thu May 14 16:41:15 2026,1778757075.2266903,Bangalore,Mist,33.56,34.33,34,995,13.19,7985,42.69,-59.29,91.72,2.7,260
Thu May 14 16:42:13 2026,1778757133.6666903,Bangalore,Mist,33.38,33.58,32,995,13.17,7904,41.60,-60.13,131.86,2.66,264
Thu May 14 16:43:15 2026,1778757195.5766904,Bangalore,Mist,33.59,34.05,30,996,13.23,7799,40.49,-64.29,313.79,2.62,268
Thu May 14 16:44:20 2026,1778757260.1466904,Bangalore,Mist,33.62,34.65,30,997,13.03,7857,39.36,-62.56,291.33,2.58,272
Thu May 14 16:45:23 2026,1778757323.4966905,Bangalore,Mist,33.53,34.8,28,996,13.26,7814,38.25,-59.27,166.73,2.55,276
Thu May 14 16:46:27 2026,1778757387.6666903,Bangalore,Mist,33.36,32.95,28,997,13.48,7906,37.13,-60.32,275.24,2.51,280
Thu May 14 16:47:28 2026,1778757448.8466904,Bangalore,Drizzle,33.27,33.73,30,997,13.62,7900,36.02,-62.21,325.81,2.47,284
Thu May 14 16:48:29 2026,1778757509.9266903,Bangalore,Drizzle,33.37,33.98,32,996,13.5,7802,34.91,-58.09,338.5,2.44,288
Thu May 14 16:49:30 2026,1778757570.6866903,Bangalore,Drizzle,33.45,34.18,32,997,13.56,7657,33.81,-58.9,694.67,2.41,292
Thu May 14 16:50:35 2026,1778757635.1366904,Bangalore,Drizzle,33.7,34.82,33,997,13.57,7617,32.69,-58.26,505.28,2.37,296
Thu May 14 16:51:34 2026,1778757694.0666904,Bangalore,Drizzle,33.58,34.69,35,998,13.76,7521,31.59,-58.28,56.55,2.34,300
Thu May 14 16:52:36 2026,1778757756.2966905,Bangalore,Drizzle,33.7,33.68,35,999,13.98,7475,30.48,-61.71,85.76,2.31,304
Thu May 14 16:53:40 2026,1778757820.7766905,Bangalore,Drizzle,33.7,33.87,34,998,13.85,7414,29.36,-61.89,760.02,2.28,308
Thu May 14 16:54:43 2026,1778757883.0466905,Bangalore,Drizzle,33.51,33.17,36,997,14.15,7471,28.25,-57.92,79.15,2.25,312
Thu May 14 16:55:47 2026,1778757947.6466904,Bangalore,Drizzle,33.41,34.45,37,997,14.27,7293,27.13,-63.73,132.19,2.22,316
Thu May 14 16:56:48 2026,1778758008.5966904,Bangalore,Drizzle,33.43,33.3,39,997,14.18,7250,26.02,-59.11,1248.26,2.51,320
Thu May 14 16:57:53 2026,1778758073.2566905,Bangalore,Drizzle,33.13,32.68,38,997,14.01,7064,24.90,-57.18,168.93,2.48,324
Thu May 14 16:58:51 2026,1778758131.8166904,Bangalore,Drizzle,33.0,34.17,40,996,13.73,7207,23.81,-55.99,89.1,2.45,328
Thu May 14 16:59:52 2026,1778758192.5966904,Bangalore,Drizzle,33.04,32.57,39,997,13.53,7041,22.70,-62.86,326.78,2.42,332
Thu May 14 17:00:57 2026,1778758257.2466905,Bangalore,Drizzle,32.78,33.74,39,996,13.34,6996,21.58,-64.48,551.78,2.39,336
Thu May 14 17:01:57 2026,1778758317.4866903,Bangalore,Drizzle,32.83,33.17,37,996,13.43,7124,20.48,-64.03,423.13,2.36,340
Thu May 14 17:03:01 2026,1778758381.8266904,Bangalore,Drizzle,32.84,33.52,39,997,13.59,7286,19.36,-59.85,148.18,2.62,344
Thu May 14 17:04:04 2026,1778758444.3566904,Bangalore,Drizzle,32.56,33.97,41,997,13.49,7109,18.24,-61.71,292.4,2.88,348
Thu May 14 17:05:05 2026,1778758505.1966903,Bangalore,Drizzle,32.84,33.17,39,997,13.38,7162,17.14,-64.24,145.96,2.85,352
Thu May 14 17:06:03 2026,1778758563.3966904,Bangalore,Drizzle,32.77,32.66,41,998,13.39,7149,16.05,-62.46,711.73,2.82,356
Thu May 14 17:07:07 2026,1778758627.9866903,Bangalore,Drizzle,32.65,33.96,42,998,13.61,7195,14.92,-62.76,328.25,2.79,360
Thu May 14 17:08:06 2026,1778758686.3266902,Bangalore,Drizzle,32.49,33.24,44,998,13.8,7099,13.83,-57.08,278.95,2.75,364
Thu May 14 17:09:09 2026,1778758749.7166903,Bangalore,Drizzle,32.57,33.35,45,997,13.55,6977,12.72,-60.77,494.25,2.72,368
Thu May 14 17:10:07 2026,1778758807.9166903,Bangalore,Drizzle,32.47,32.17,43,996,13.65,7133,11.62,-60.15,509.38,2.7,372
Thu May 14 17:11:12 2026,1778758872.7466905,Bangalore,Drizzle,32.24,32.44,43,996,13.92,7218,10.50,-58.16,379.72,2.67,376
Thu May 14 17:12:13 2026,1778758933.8666902,Bangalore,Drizzle,32.54,33.94,41,996,14.17,7132,9.39,-57.59,116.16,2.9,380
Thu May 14 17:13:13 2026,1778758993.0566902,Bangalore,Drizzle,32.79,33.48,41,995,14.09,7124,8.30,-56.12,525.17,2.87,384
Thu May 14 17:14:12 2026,1778759052.9866903,Bangalore,Drizzle,32.96,33.98,40,996,14.3,7136,7.20,-58.92,250.61,2.84,388
Thu May 14 17:15:14 2026,1778759114.7566905,Bangalore,Drizzle,32.77,33.93,40,996,14.21,7046,6.09,-56.23,164.95,2.81,392
Thu May 14 17:16:15 2026,1778759175.0566902,Bangalore,Drizzle,32.82,33.81,39,996,14.47,6848,4.99,-59.56,64.7,2.78,396
Thu May 14 17:17:19 2026,1778759239.16669,Bangalore,Drizzle,32.96,33.41,38,995,14.43,7043,3.87,-63.16,743.83,2.76,400
Thu May 14 17:18:23 2026,1778759303.5766902,Bangalore,Drizzle,33.16,33.37,38,996,14.4,7067,2.75,-60.92,184.52,2.73,404
Thu May 14 17:19:26 2026,1778759366.9566903,Bangalore,Drizzle,33.05,32.61,36,997,14.36,6908,1.63,-59.66,139.24,2.7,408
Thu May 14 17:20:28 2026,1778759428.0666902,Bangalore,Drizzle,32.83,32.5,38,996,14.47,6903,0.52,-59.81,283.26,2.68,412
Thu May 14 17:21:26 2026,1778759486.5366902,Bangalore,Drizzle,32.81,33.17,36,996,14.32,6709,100.00,-60.82,208.12,2.89,416
Thu May 14 17:22:31 2026,1778759551.3666902,Bangalore,Drizzle,32.91,33.88,34,996,14.17,6754,98.88,-59.1,210.34,2.86,420
Thu May 14 17:23:32 2026,1778759612.2666905,Bangalore,Drizzle,33.1,33.03,35,996,14.0,6867,97.77,-58.32,543.64,2.84,424
Thu May 14 17:24:36 2026,1778759676.9966905,Bangalore,Drizzle,33.09,34.34,34,995,14.2,7057,96.65,-59.42,154.04,2.81,428
Thu May 14 17:25:35 2026,1778759735.0066905,Bangalore,Drizzle,33.32,34.61,33,995,14.36,7083,95.56,-63.79,58.89,2.78,432
Thu May 14 17:26:37 2026,1778759797.1366904,Bangalore,Drizzle,33.22,33.46,34,996,14.31,6888,94.45,-56.82,744.02,2.76,436
Thu May 14 17:27:36 2026,1778759856.7366903,Bangalore,Clear,33.37,33.45,32,995,14.31,6733,93.35,-58.71,594.55,2.73,440
Thu May 14 17:28:37 2026,1778759917.8566902,Bangalore,Clear,33.11,34.41,34,996,14.55,6798,92.24,-60.35,531.39,2.71,444
Thu May 14 17:29:42 2026,1778759982.5566902,Bangalore,Clear,32.94,33.14,32,997,14.56,6921,91.12,-57.76,290.65,2.91,448
Thu May 14 17:30:46 2026,1778760046.2166903,Bangalore,Clear,33.01,33.81,30,998,14.84,6746,90.00,-63.81,559.19,2.88,452
Thu May 14 17:31:45 2026,1778760105.3066902,Bangalore,Clear,33.26,33.82,31,999,14.59,6762,88.91,-62.92,385.23,2.86,456
Mon Jun  8 23:16:51 2026,1780940811.9034646,Bangalore,Clouds,23.07,23.6,83,1012,12.52,10000,99.4,-54.65,382.7,0.0,2
Mon Jun  8 23:17:52 2026,1780940872.983346,Bangalore,Clouds,23.07,23.6,83,1012,12.52,10000,97.99,-60.84,1153.82,0.0,6
Mon Jun  8 23:18:54 2026,1780940934.2982697,Bangalore,Clouds,23.07,23.6,83,1012,12.52,10000,96.69,-57.87,433.45,0.0,9
Mon Jun  8 23:19:52 2026,1780940992.7610557,Bangalore,Clouds,23.07,23.6,83,1012,12.52,10000,95.29,-65.83,61.46,0.0,13
Mon Jun  8 23:30:02 2026,1780941602.4842281,Bangalore,Clouds,22.66,23.17,84,1012,12.52,10000,99.4,-57.17,992.78,0.0,1
Mon Jun  8 23:31:01 2026,1780941661.4604514,Bangalore,Clouds,22.66,23.17,84,1012,12.52,10000,97.99,-61.02,1019.82,0.0,4
Mon Jun  8 23:32:02 2026,1780941722.6966465,Bangalore,Clouds,22.66,23.17,84,1012,12.52,10000,96.58,-61.43,1056.79,0.0,8
Fri Jun 12 21:30:18 2026,1781280018.3894968,Bangalore,Rain,22.07,22.6,87,1013,6.71,10000,99.4,-62.12,36.3,0.0,2
Fri Jun 12 21:31:15 2026,1781280075.169656,Bangalore,Rain,22.23,22.86,90,1013,6.71,10000,97.99,-58.48,190.11,0.0,6
Fri Jun 12 21:32:14 2026,1781280134.776139,Bangalore,Rain,22.23,22.86,90,1013,6.71,10000,96.69,-58.47,176.9,0.0,9
Sat Jun 13 23:39:28 2026,1781374168.3939748,Bangalore,Clouds,21.88,22.47,90,1012,4.33,10000,99.4,-57.36,1027.49,0.0,2
Sat Jun 13 23:40:27 2026,1781374227.11956,Bangalore,Clouds,21.88,22.47,90,1012,4.33,10000,98.0,-61.48,707.7,0.0,6
Sat Jun 13 23:41:26 2026,1781374286.488671,Bangalore,Clouds,21.88,22.47,90,1012,4.33,10000,96.69,-59.33,89.83,0.0,9
Sat Jun 13 23:43:27 2026,1781374407.5136633,Bangalore,Clouds,21.88,22.47,90,1012,4.33,10000,93.88,-61.45,622.31,0.0,16
